id_text,id_forum,text,text_corrected,type,tagger,pasien,usia_pasien,penyakit,gejala,kapan,periode,tindakan,outcome,pertanyaan,pembuka,penyebab,prakondisi,objek,penutup,referensi,artikel,observasi
522,83,Apa harus stop minum obatnya? Apa yang harus di buat dok? Mohon infonya,Apa harus stop minum obatnya? Apa yang harus di buat dok? Mohon infonya,q,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,84,"Halo Davit, Obat-obatan yang dikonsumsi ayah anda adalah obat anti tuberkulosis (OAT)","Halo Davit, Obat-obatan yang dikonsumsi ayah anda adalah obat anti tuberkulosis (OAT)",a,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
524,84,"OAT memiliki beberapa efek samping yaitu: INH: Otot lemas, kesemutan, mual dan muntah","OAT memiliki beberapa efek samping yaitu: INH: Otot lemas, kesemutan, mual dan muntah",a,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
525,84,"Rifampisin: demam, menggigil, nyeri tulang, mual, muntah, nyeri perut, diare, tidak nafsu makan, gatal, hepatitis imbas obat, purpura, anemia, gagal ginjal, sesak napas, dan syok, serta menyebabkan warna merah pada urin, air mata, air liur, dan keringat","Rifampisin: demam, menggigil, nyeri tulang, mual, muntah, nyeri perut, diare, tidak nafsu makan, gatal, hepatitis imbas obat, purpura, anemia, gagal ginjal, sesak napas, dan syok, serta menyebabkan warna merah pada urin, air mata, air liur, dan keringat",a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
526,84,"Pirazinamid: hepatitis imbas obat, nyeri sendi, asam urat, demam, mual, kemerahan","Pirazinamid: hepatitis imbas obat, nyeri sendi, asam urat, demam, mual, kemerahan",a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
527,84,Etambutol: gangguan penglihatan dan buta warna merah hijau,Etambutol: gangguan penglihatan dan buta warna merah hijau,a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
528,84,"Sreptomisin: kerusakan saraf keseimbangan dan pendengaran, demam, nyeri kepala, muntah, dan kemerahan pada kulit","Sreptomisin: kerusakan saraf keseimbangan dan pendengaran, demam, nyeri kepala, muntah, dan kemerahan pada kulit",a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
529,84,OAT harus dikonsumsi sesuai anjuran dokter dan tidak boleh berhenti minum OAT sebelum selesai masa pengobatan,OAT harus dikonsumsi sesuai anjuran dokter dan tidak boleh berhenti minum OAT sebelum selesai masa pengobatan,a,b,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
530,84,OAT dikonsumsi selama 6 bulan,OAT dikonsumsi selama 6 bulan,a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,84,Ada kemungkinan keluhan ayah anda merupakan efek samping OAT,Ada kemungkinan keluhan ayah anda merupakan efek samping OAT,a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,84,Sebaiknya ayah anda melakukan kontrol dengan dokter yang merawat ayah anda agar dilakukan pemeriksaan lebih lanjut untuk mengetahui penyebab keluhan sehingga ayah anda dapat diberikan penanganan yang tepat,Sebaiknya ayah anda melakukan kontrol dengan dokter yang merawat ayah anda agar dilakukan pemeriksaan lebih lanjut untuk mengetahui penyebab keluhan sehingga ayah anda dapat diberikan penanganan yang tepat,a,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,84,"Berikut informasi yang dapat anda baca untuk menambah wawasan: Tuberkulosis / TB Terimakasih dan semoga membantu, dr Devika Y","Berikut informasi yang dapat anda baca untuk menambah wawasan: Tuberkulosis / TB Terimakasih dan semoga membantu, dr Devika Y",a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
534,85,Dok saya mau tanya,Dok saya mau tanya,q,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,85,Saya pria 27th bb 93kg tggi 168 Saya melakukan medical check up saya divonis gangguan fungsi hati dan darah,Saya pria 27 tahun berat badan 93 kg tinggi 168 Saya melakukan medical check up saya divonis gangguan fungsi hati dan darah,q,b,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,85,Apa penyebab dan penanggulangannya dok,Apa penyebab dan penanggulangannya dok,q,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,85,Juga agar cepat normal kembali Terima kasih,Juga agar cepat normal kembali Terima kasih,q,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,86,"Halo Aryawartana, Adakah kondisi yang membuat Anda merasa tidak nyaman selama ini ?","Halo Aryawartana, Adakah kondisi yang membuat Anda merasa tidak nyaman selama ini ?",a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,86,"Dari data yang Anda berikan, saya telah menghitung indeks massa tubuh Anda dan hasilnya adalah obesitas (kegemukan)","Dari data yang Anda berikan, saya telah menghitung indeks massa tubuh Anda dan hasilnya adalah obesitas (kegemukan)",a,b,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,86,Penting Anda ketahui bahwa obesitas merupakan berat badan berlebih akibat akumulasi lemak yang sangat tinggi dalam tubuh,Penting Anda ketahui bahwa obesitas merupakan berat badan berlebih akibat akumulasi lemak yang sangat tinggi dalam tubuh,a,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
541,86,"Terkadang kegemukan dianggap sepele atau hanya masalah dalam kosmetik saja, namun sesungguhnya obesitas adalah ""modal"" untuk berkembangnya berbagai penyakit seperti diabetes mellitus, tekanan darah tinggi, aterosklerosis, dislipidemia, hingga penyakit jantung koroner","Terkadang kegemukan dianggap sepele atau hanya masalah dalam kosmetik saja, namun sesungguhnya obesitas adalah ""modal"" untuk berkembangnya berbagai penyakit seperti diabetes mellitus, tekanan darah tinggi, aterosklerosis, dislipidemia, hingga penyakit jantung koroner",a,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
542,86,Semua penyakit tersebut terlihat saling berkaitan satu sama lain sehingga kemunculan salah satunya harus diwaspadai sebagai potensi munculnya penyakit lainnya,Semua penyakit tersebut terlihat saling berkaitan satu sama lain sehingga kemunculan salah satunya harus diwaspadai sebagai potensi munculnya penyakit lainnya,a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,86,"Misalkan saja, akibat obesitas, lemak kolesterol jahat dalam darah Anda begitu tinggi sehingga lemak akan tersebut akan terakumulasi dan membentuk suatu plak dalam pembuluh darah","Misalkan saja, akibat obesitas, lemak kolesterol jahat dalam darah Anda begitu tinggi sehingga lemak akan tersebut akan terakumulasi dan membentuk suatu plak dalam pembuluh darah",a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
544,86,"Bila kemudian plak ini terlepas, maka ia akan mengalir bersama darah dan menyumbat pembuluh darah jantung yang begitu kecil, maka muncullah sindrom koroner akut (penyakit jantung koroner)","Bila kemudian plak ini terlepas, maka ia akan mengalir bersama darah dan menyumbat pembuluh darah jantung yang begitu kecil, maka muncullah sindrom koroner akut (penyakit jantung koroner)",a,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
545,86,Di samping itu literatur menyebutkan bahwa obesitas dapat mempengaruhi kesuburan,Di samping itu literatur menyebutkan bahwa obesitas dapat mempengaruhi kesuburan,a,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
546,86,"Terkait gangguan hati dan juga darah yang disampaikan pada dokter Anda, sebaiknya Anda menanyakan lebih detail penyakit hati apakah yang dimaksudkan, begitu pula dengan penyakit darah","Terkait gangguan hati dan juga darah yang disampaikan pada dokter Anda, sebaiknya Anda menanyakan lebih detail penyakit hati apakah yang dimaksudkan, begitu pula dengan penyakit darah",a,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,86,Kedua penyakit tersebut dapat saja akibat obesitas yang Anda alami,Kedua penyakit tersebut dapat saja akibat obesitas yang Anda alami,a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,86,Akan lebih baik bila Anda langsung berkonsultasi kembali dengan membawa hasil med check up Anda,Akan lebih baik bila Anda langsung berkonsultasi kembali dengan membawa hasil medical check up Anda,a,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,86,Pengobatan tentu sangat bergantung pada masalah klinis dan hasil lab Anda,Pengobatan tentu sangat bergantung pada masalah klinis dan hasil lab Anda,a,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,86,"Bila lemak darah Anda tinggi, maka Anda akan mendapatkan obat-obatan seperti simvastatin/atorvastatin","Bila lemak darah Anda tinggi, maka Anda akan mendapatkan obat-obatan seperti simvastatin/atorvastatin",a,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
551,86,Suplemen hati juga mungkin membantu,Suplemen hati juga mungkin membantu,a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
552,86,Akan tetapi lebih baik diputuskan bersama dengan dokter Anda,Akan tetapi lebih baik diputuskan bersama dengan dokter Anda,a,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,86,"Penting bagi Anda menurunkan berat badan Anda untuk mencegah penyakit-penyakit yang tidak kita inginkan di kemudian hari, terlebih dengan usia Anda yang masih reproduktif","Penting bagi Anda menurunkan berat badan Anda untuk mencegah penyakit-penyakit yang tidak kita inginkan di kemudian hari, terlebih dengan usia Anda yang masih reproduktif",a,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,86,"Berikut hal-hal yang dapat Anda lakukan di rumah, yakni merubah life style dengan: - mengurangi makanan berkalori tinggi (terutama lemak jahat), seperti junk food atau fast food dan hindari dalam jumlah/porsi yang besar - berolahraga teratur minimun 30 menit sehari atau 150 menit dalam seminggu - memperbanyak konsumsi buah dan sayuran - mengonsumsi makanan dengan dengan kadar PUFA tinggi seperti alpokat, salmon, tuna, tauge karena PUFA merupakan lemak tak jenuh yang baik untuk tubuh","Berikut hal-hal yang dapat Anda lakukan di rumah, yakni merubah lifestyle dengan: - mengurangi makanan berkalori tinggi (terutama lemak jahat), seperti junk food atau fast food dan hindari dalam jumlah/porsi yang besar - berolahraga teratur minimal 30 menit sehari atau 150 menit dalam seminggu - memperbanyak konsumsi buah dan sayuran - mengonsumsi makanan dengan dengan kadar PUFA tinggi seperti alpukat, salmon, tuna, tauge karena PUFA merupakan lemak tak jenuh yang baik untuk tubuh",a,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,86,Anda juga dapat membaca artikel berikut Obesitas,Anda juga dapat membaca artikel berikut Obesitas,a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
556,86,"Sekian, semoga bermanfaat dr Yoni Cahyati","Sekian, semoga bermanfaat dr Yoni Cahyati",a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
557,87,"selamat pagi dok, saya kemarin di periksa di rs kemudian ct scan,tes darah dan menunjukan adanya penyumbatan pembuluh darah ke otak,kolesterol saya normal ,","selamat pagi dok, saya kemarin di periksa di rs kemudian ct scan, tes darah dan menunjukan adanya penyumbatan pembuluh darah ke otak, kolesterol saya normal,",q,b,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
558,87,"tetapi saya di haruskan mengikuti kemoterapi di rs tersebut dok,,","tetapi saya diharuskan mengikuti kemoterapi di rs tersebut dok,",q,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,87,apakah penyumbatan pembuluh darah harus dengan kemoterapi tahap penyembuhannya?? terimakasih :-),apakah penyumbatan pembuluh darah harus dengan kemoterapi tahap penyembuhannya? terimakasih,q,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,88,Halo Mutia,Halo Mutia,a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,88,Terimakasih atas pertanyaan Anda,Terimakasih atas pertanyaan Anda,a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,88,"Perlu Anda ketahui sebelumnya bahwa penyebab paling tersering yang menimbulkan penyumbatan pembuluh darah adalah aterosklerosis, dimana penyumbatan terjadi akibat keruasakan dinding pembuluh darah","Perlu Anda ketahui sebelumnya bahwa penyebab paling tersering yang menimbulkan penyumbatan pembuluh darah adalah aterosklerosis, dimana penyumbatan terjadi akibat kerusakan dinding pembuluh darah",a,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
563,88,"Sedangkan penyebab dari aterosklerosis sendiri paling banyak dikarenakan hipertensi ( penyakit darah tinggi ), diabetes mellitus ( penyakit kencing manis ), kadar koleseterol yang tinggi dalam darah, merokok, dll","Sedangkan penyebab dari aterosklerosis sendiri paling banyak dikarenakan hipertensi (penyakit darah tinggi), diabetes mellitus (penyakit kencing manis), kadar kolesterol yang tinggi dalam darah, merokok, dll",a,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
564,88,"Ciri - ciri atau gejala yang diakibatkan oleh karena penyumbatan pembuluh darah otak tergantung dari bagian otak mana yang tersumbat, sebagai contoh=== bila pada poembuluh darah yang mengatur fungsi penglihatan, maka akan menyebabkan gangguan penglihatan","Ciri - ciri atau gejala yang diakibatkan oleh karena penyumbatan pembuluh darah otak tergantung dari bagian otak mana yang tersumbat, sebagai contoh, bila pada pembuluh darah yang mengatur fungsi penglihatan, maka akan menyebabkan gangguan penglihatan",a,b,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
565,88,Pengobatan dari penyumbatan pembuluh darah bisa dilakukan dengan cara pengonsumsian obat - obatan atau dengan cara operasi untuk menhilangkan penyumbatan,Pengobatan dari penyumbatan pembuluh darah bisa dilakukan dengan cara pengonsumsian obat-obatan atau dengan cara operasi untuk menghilangkan penyumbatan,a,b,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,88,Cobalah tanyakan kembali hal ini dengan Dokter Anda agar segala sesuatunya terang dan jelas,Cobalah tanyakan kembali hal ini dengan Dokter Anda agar segala sesuatunya terang dan jelas,a,b,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,88,"Demikian penjelasan yang dapat kami sampaikan, semoga bermanfaat. Salam, Dr Jati","Demikian penjelasan yang dapat kami sampaikan, semoga bermanfaat. Salam, Dr Jati",a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
568,89,"Assalamualaikum, saya tadi tes ecg dan dari hasil tes tsb diketahui adanya penyumbatan pada pemubuluh darah di janung","Assalamualaikum, saya tadi tes ecg dan dari hasil tes tersebut diketahui adanya penyumbatan pada pembuluh darah di jantung",q,b,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,89,"Pertanyaan saya, apa penyebab penyumbatan pembuluh darah di jantung dan apakah pengobatannya harus dengan operasi atau bisa dengan pengobatan biasa saja?","Pertanyaan saya, apa penyebab penyumbatan pembuluh darah di jantung dan apakah pengobatannya harus dengan operasi atau bisa dengan pengobatan biasa saja?",q,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,90,"Waalaikumsalam, selamat siang penyumbatan jantung terjadi pada pembuluh darah koroner yang berfungsi menyuplai oksigen ke otot-otot jantung","Waalaikumsalam, selamat siang penyumbatan jantung terjadi pada pembuluh darah koroner yang berfungsi menyuplai oksigen ke otot-otot jantung",a,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,90,penyumbatan jantung umumnya disebbakan akibat adanya penumpukan plak pada dinding pembuluh darah jantung,penyumbatan jantung umumnya disebabkan akibat adanya penumpukan plak pada dinding pembuluh darah jantung,a,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
572,90,"timbunan plak ini dalam dunia medis disebut dengan aterosklerosisi yang terbentuk dari kolestrol, lemak, kalsium dan bahan pembekuan darah","timbunan plak ini dalam dunia medis disebut dengan aterosklerosis yang terbentuk dari kolesterol, lemak, kalsium dan bahan pembekuan darah",a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
573,90,"ada beberapa faktor resiko yang dapat menyebabkan terjadinya hal tersebut seperti memiliki riwayat penyakit jantung dalam keluarga, memiliki kadar kolestrol dan trigliserida tinggi, menghidap obesitas, tekanan darah tinggi, memiliki gaya hidup tidak sehat pengobatan dapat dilakukan sesuai dengan keparahan dan keberhasilan pengobatan bisa dengan konsumsi obat bisa pula dengan tindakan berupa pemasangan ring hingga operasi","ada beberapa faktor resiko yang dapat menyebabkan terjadinya hal tersebut seperti memiliki riwayat penyakit jantung dalam keluarga, memiliki kadar kolesterol dan trigliserida tinggi, menghidap obesitas, tekanan darah tinggi, memiliki gaya hidup tidak sehat pengobatan dapat dilakukan sesuai dengan keparahan dan keberhasilan pengobatan bisa dengan konsumsi obat bisa pula dengan tindakan berupa pemasangan ring hingga operasi",a,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
574,90,jadi sebenarnya dengan obatan bisa yang diberikan dokter hanya saja seperti saya jelaskaana sebelumnya tergantung tingkat keparahan dan kebersihlan dalam pengobatan melalui oral,jadi sebenarnya dengan obatan bisa yang diberikan dokter hanya saja seperti saya jelaskan sebelumnya tergantung tingkat keparahan dan keberhasilan dalam pengobatan melalui oral,a,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,90,jadi konsultasikan lebih lanjut ke dokter jantung ya,jadi konsultasikan lebih lanjut ke dokter jantung ya,a,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,90,semoga dapat membantu,semoga dapat membantu,a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
577,91,"selamat siang Dok, saya ingin bertanya","selamat siang Dok, saya ingin bertanya",q,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,91,kondisi Om saya ( 65 th) saat ini sedang berada di ICUdengan ventilator dan tindakan penyedotan cairan sebuah RS di Jkt,kondisi Om saya (65 th) saat ini sedang berada di ICU dengan ventilator dan tindakan penyedotan cairan sebuah RS di Jakarta,q,b,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,91,Dia menderita diabet sejak usia 40 th,Dia menderita diabet sejak usia 40 th,q,b,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,91,sudah pasang ring krn ada penyumbatan dipasang kira 6 tahun yang lalu,sudah pasang ring karena ada penyumbatan dipasang kira 6 tahun yang lalu,q,b,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,91,2 bln lalu dia mengeluh nafasnya lebih sesak,3 bulan lalu dia mengeluh nafasnya lebih sesak,q,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,91,menurut dokter ada 2 kemungkinan ada sumbatan baru atau ring kotor,menurut dokter ada 2 kemungkinan ada sumbatan baru atau ring kotor,q,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,91,"lalu diberi obat untuk membersihkan ring, sdh diminum 2 bln tdk ada perbaikan","lalu diberi obat untuk membersihkan ring, sudah diminum 2 bulan tidak ada perbaikan",q,b,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,91,semakin sesak dan ngos2 an,semakin sesak dan ngos-ngosan,q,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,91,malam minggu lalu terkena serangan jantung dan ternyata paru - parunya penuh cairan,malam minggu lalu terkena serangan jantung dan ternyata paru-parunya penuh cairan,q,b,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
586,91,saya ingin tanya kira - dengan kondisi begini tindakan apa saja yang dilakukan dan kemungkinan fungsi2 organ pentingnya? terima kasih infonya Dok,saya ingin tanya kira-kira dengan kondisi begini tindakan apa saja yang dilakukan dan kemungkinan fungsi-fungsi organ pentingnya? terima kasih infonya Dok,q,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,92,"Alo, terimakasih atas pertanyaannya","Halo, terimakasih atas pertanyaannya",a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,92,Sesak napas bisa terjadi karena banyak hal,Sesak napas bisa terjadi karena banyak hal,a,b,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,92,"Apabila menilik dari kondisi om Anda, yang memiliki riwayat diabetes, serangan jantung, dan sudah dipasangkan ring, maka mungkin penyebabnya adalah, Serangan jantung yang kambuh kembali, Diabetik ketoasidosis","Apabila menilik dari kondisi om Anda, yang memiliki riwayat diabetes, serangan jantung, dan sudah dipasangkan ring, maka mungkin penyebabnya adalah, Serangan jantung yang kambuh kembali, Diabetik ketoasidosis",a,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
590,92,"Faktor lain, misalnya: Gangguan pernapasan, seperti pneumonia, efusi paru, asma, bronkhitis","Faktor lain, misalnya: Gangguan pernapasan, seperti pneumonia, efusi paru, asma, bronchitis",a,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
591,92,"Gangguan pencernaan, seperti gastritis, GERD, obstruksi usus","Gangguan pencernaan, seperti gastritis, GERD, obstruksi usus",a,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,92,"Gangguan jantung lainnya, seperti lemah jantung, gagal jantung","Gangguan jantung lainnya, seperti lemah jantung, gagal jantung",a,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,92,"Alergi, Gangguan psikis, seperti gangguan kecemasan, gangguan psikosomatik","Alergi, Gangguan psikis, seperti gangguan kecemasan, gangguan psikosomatik",a,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
594,92,"Keterangan Anda yang menyebut bahwa om Anda kambuh serangan jantungnya dan mengalami penumpukan cairan di paru (pneumonia atau efusi pleura), selain bisa membuat beliau sesak, kedua kondisi ini juga sangat berisiko mencetuskan komplikasi yang berbahaya jika tidak segera ditangani","Keterangan Anda yang menyebut bahwa om Anda kambuh serangan jantungnya dan mengalami penumpukan cairan di paru (pneumonia atau efusi pleura), selain bisa membuat beliau sesak, kedua kondisi ini juga sangat berisiko mencetuskan komplikasi yang berbahaya jika tidak segera ditangani",a,b,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
595,92,"Kondisi om Anda sepatutnya dipasrahkan penanganannya ke dokter penyakit dalam, dokter paru, atau dokter jantung yang merawat","Kondisi om Anda sepatutnya dipasrahkan penanganannya ke dokter penyakit dalam, dokter paru, atau dokter jantung yang merawat",a,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
